id;nom;durée;style;niveau;audience;cible;mode
tabata_abdos_core_salle_45_min_expert;Tabata Abdos / Core Salle 45 min;45 min;tabata;Expert;Salle;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_10_min_expert;Tabata Abdos / Core Extérieur 10 min;10 min;tabata;Expert;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_15_min_expert;Tabata Abdos / Core Extérieur 15 min;15 min;tabata;Expert;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_20_min_expert;Tabata Abdos / Core Extérieur 20 min;20 min;tabata;Expert;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_25_min_expert;Tabata Abdos / Core Extérieur 25 min;25 min;tabata;Expert;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_30_min_expert;Tabata Abdos / Core Extérieur 30 min;30 min;tabata;Expert;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_exterieur_45_min_expert;Tabata Abdos / Core Extérieur 45 min;45 min;tabata;Expert;Extérieur;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_10_min_expert;Tabata Abdos / Core Coach 10 min;10 min;tabata;Expert;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_15_min_expert;Tabata Abdos / Core Coach 15 min;15 min;tabata;Expert;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_20_min_expert;Tabata Abdos / Core Coach 20 min;20 min;tabata;Expert;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_25_min_expert;Tabata Abdos / Core Coach 25 min;25 min;tabata;Expert;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_30_min_expert;Tabata Abdos / Core Coach 30 min;30 min;tabata;Expert;Coach;Abdos / Core;terrain hardcore
tabata_abdos_core_coach_45_min_expert;Tabata Abdos / Core Coach 45 min;45 min;tabata;Expert;Coach;Abdos / Core;terrain hardcore
tabata_cardio_brule_graisse_solo_10_min_debutant;Tabata Cardio brûle graisse Solo 10 min;10 min;tabata;Débutant;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_15_min_debutant;Tabata Cardio brûle graisse Solo 15 min;15 min;tabata;Débutant;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_20_min_debutant;Tabata Cardio brûle graisse Solo 20 min;20 min;tabata;Débutant;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_25_min_debutant;Tabata Cardio brûle graisse Solo 25 min;25 min;tabata;Débutant;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_30_min_debutant;Tabata Cardio brûle graisse Solo 30 min;30 min;tabata;Débutant;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_45_min_debutant;Tabata Cardio brûle graisse Solo 45 min;45 min;tabata;Débutant;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_10_min_debutant;Tabata Cardio brûle graisse Groupe 10 min;10 min;tabata;Débutant;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_15_min_debutant;Tabata Cardio brûle graisse Groupe 15 min;15 min;tabata;Débutant;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_20_min_debutant;Tabata Cardio brûle graisse Groupe 20 min;20 min;tabata;Débutant;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_25_min_debutant;Tabata Cardio brûle graisse Groupe 25 min;25 min;tabata;Débutant;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_30_min_debutant;Tabata Cardio brûle graisse Groupe 30 min;30 min;tabata;Débutant;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_45_min_debutant;Tabata Cardio brûle graisse Groupe 45 min;45 min;tabata;Débutant;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_10_min_debutant;Tabata Cardio brûle graisse Maison 10 min;10 min;tabata;Débutant;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_15_min_debutant;Tabata Cardio brûle graisse Maison 15 min;15 min;tabata;Débutant;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_20_min_debutant;Tabata Cardio brûle graisse Maison 20 min;20 min;tabata;Débutant;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_25_min_debutant;Tabata Cardio brûle graisse Maison 25 min;25 min;tabata;Débutant;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_30_min_debutant;Tabata Cardio brûle graisse Maison 30 min;30 min;tabata;Débutant;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_45_min_debutant;Tabata Cardio brûle graisse Maison 45 min;45 min;tabata;Débutant;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_10_min_debutant;Tabata Cardio brûle graisse Salle 10 min;10 min;tabata;Débutant;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_15_min_debutant;Tabata Cardio brûle graisse Salle 15 min;15 min;tabata;Débutant;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_20_min_debutant;Tabata Cardio brûle graisse Salle 20 min;20 min;tabata;Débutant;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_25_min_debutant;Tabata Cardio brûle graisse Salle 25 min;25 min;tabata;Débutant;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_30_min_debutant;Tabata Cardio brûle graisse Salle 30 min;30 min;tabata;Débutant;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_45_min_debutant;Tabata Cardio brûle graisse Salle 45 min;45 min;tabata;Débutant;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_10_min_debutant;Tabata Cardio brûle graisse Extérieur 10 min;10 min;tabata;Débutant;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_15_min_debutant;Tabata Cardio brûle graisse Extérieur 15 min;15 min;tabata;Débutant;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_20_min_debutant;Tabata Cardio brûle graisse Extérieur 20 min;20 min;tabata;Débutant;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_25_min_debutant;Tabata Cardio brûle graisse Extérieur 25 min;25 min;tabata;Débutant;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_30_min_debutant;Tabata Cardio brûle graisse Extérieur 30 min;30 min;tabata;Débutant;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_45_min_debutant;Tabata Cardio brûle graisse Extérieur 45 min;45 min;tabata;Débutant;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_10_min_debutant;Tabata Cardio brûle graisse Coach 10 min;10 min;tabata;Débutant;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_15_min_debutant;Tabata Cardio brûle graisse Coach 15 min;15 min;tabata;Débutant;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_20_min_debutant;Tabata Cardio brûle graisse Coach 20 min;20 min;tabata;Débutant;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_25_min_debutant;Tabata Cardio brûle graisse Coach 25 min;25 min;tabata;Débutant;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_30_min_debutant;Tabata Cardio brûle graisse Coach 30 min;30 min;tabata;Débutant;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_45_min_debutant;Tabata Cardio brûle graisse Coach 45 min;45 min;tabata;Débutant;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_10_min_intermediaire;Tabata Cardio brûle graisse Solo 10 min;10 min;tabata;Intermédiaire;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_15_min_intermediaire;Tabata Cardio brûle graisse Solo 15 min;15 min;tabata;Intermédiaire;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_20_min_intermediaire;Tabata Cardio brûle graisse Solo 20 min;20 min;tabata;Intermédiaire;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_25_min_intermediaire;Tabata Cardio brûle graisse Solo 25 min;25 min;tabata;Intermédiaire;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_30_min_intermediaire;Tabata Cardio brûle graisse Solo 30 min;30 min;tabata;Intermédiaire;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_45_min_intermediaire;Tabata Cardio brûle graisse Solo 45 min;45 min;tabata;Intermédiaire;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_10_min_intermediaire;Tabata Cardio brûle graisse Groupe 10 min;10 min;tabata;Intermédiaire;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_15_min_intermediaire;Tabata Cardio brûle graisse Groupe 15 min;15 min;tabata;Intermédiaire;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_20_min_intermediaire;Tabata Cardio brûle graisse Groupe 20 min;20 min;tabata;Intermédiaire;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_25_min_intermediaire;Tabata Cardio brûle graisse Groupe 25 min;25 min;tabata;Intermédiaire;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_30_min_intermediaire;Tabata Cardio brûle graisse Groupe 30 min;30 min;tabata;Intermédiaire;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_45_min_intermediaire;Tabata Cardio brûle graisse Groupe 45 min;45 min;tabata;Intermédiaire;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_10_min_intermediaire;Tabata Cardio brûle graisse Maison 10 min;10 min;tabata;Intermédiaire;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_15_min_intermediaire;Tabata Cardio brûle graisse Maison 15 min;15 min;tabata;Intermédiaire;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_20_min_intermediaire;Tabata Cardio brûle graisse Maison 20 min;20 min;tabata;Intermédiaire;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_25_min_intermediaire;Tabata Cardio brûle graisse Maison 25 min;25 min;tabata;Intermédiaire;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_30_min_intermediaire;Tabata Cardio brûle graisse Maison 30 min;30 min;tabata;Intermédiaire;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_45_min_intermediaire;Tabata Cardio brûle graisse Maison 45 min;45 min;tabata;Intermédiaire;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_10_min_intermediaire;Tabata Cardio brûle graisse Salle 10 min;10 min;tabata;Intermédiaire;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_15_min_intermediaire;Tabata Cardio brûle graisse Salle 15 min;15 min;tabata;Intermédiaire;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_20_min_intermediaire;Tabata Cardio brûle graisse Salle 20 min;20 min;tabata;Intermédiaire;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_25_min_intermediaire;Tabata Cardio brûle graisse Salle 25 min;25 min;tabata;Intermédiaire;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_30_min_intermediaire;Tabata Cardio brûle graisse Salle 30 min;30 min;tabata;Intermédiaire;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_45_min_intermediaire;Tabata Cardio brûle graisse Salle 45 min;45 min;tabata;Intermédiaire;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_10_min_intermediaire;Tabata Cardio brûle graisse Extérieur 10 min;10 min;tabata;Intermédiaire;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_15_min_intermediaire;Tabata Cardio brûle graisse Extérieur 15 min;15 min;tabata;Intermédiaire;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_20_min_intermediaire;Tabata Cardio brûle graisse Extérieur 20 min;20 min;tabata;Intermédiaire;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_25_min_intermediaire;Tabata Cardio brûle graisse Extérieur 25 min;25 min;tabata;Intermédiaire;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_30_min_intermediaire;Tabata Cardio brûle graisse Extérieur 30 min;30 min;tabata;Intermédiaire;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_45_min_intermediaire;Tabata Cardio brûle graisse Extérieur 45 min;45 min;tabata;Intermédiaire;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_10_min_intermediaire;Tabata Cardio brûle graisse Coach 10 min;10 min;tabata;Intermédiaire;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_15_min_intermediaire;Tabata Cardio brûle graisse Coach 15 min;15 min;tabata;Intermédiaire;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_20_min_intermediaire;Tabata Cardio brûle graisse Coach 20 min;20 min;tabata;Intermédiaire;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_25_min_intermediaire;Tabata Cardio brûle graisse Coach 25 min;25 min;tabata;Intermédiaire;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_30_min_intermediaire;Tabata Cardio brûle graisse Coach 30 min;30 min;tabata;Intermédiaire;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_45_min_intermediaire;Tabata Cardio brûle graisse Coach 45 min;45 min;tabata;Intermédiaire;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_10_min_avance;Tabata Cardio brûle graisse Solo 10 min;10 min;tabata;Avancé;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_15_min_avance;Tabata Cardio brûle graisse Solo 15 min;15 min;tabata;Avancé;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_20_min_avance;Tabata Cardio brûle graisse Solo 20 min;20 min;tabata;Avancé;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_25_min_avance;Tabata Cardio brûle graisse Solo 25 min;25 min;tabata;Avancé;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_30_min_avance;Tabata Cardio brûle graisse Solo 30 min;30 min;tabata;Avancé;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_45_min_avance;Tabata Cardio brûle graisse Solo 45 min;45 min;tabata;Avancé;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_10_min_avance;Tabata Cardio brûle graisse Groupe 10 min;10 min;tabata;Avancé;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_15_min_avance;Tabata Cardio brûle graisse Groupe 15 min;15 min;tabata;Avancé;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_20_min_avance;Tabata Cardio brûle graisse Groupe 20 min;20 min;tabata;Avancé;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_25_min_avance;Tabata Cardio brûle graisse Groupe 25 min;25 min;tabata;Avancé;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_30_min_avance;Tabata Cardio brûle graisse Groupe 30 min;30 min;tabata;Avancé;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_45_min_avance;Tabata Cardio brûle graisse Groupe 45 min;45 min;tabata;Avancé;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_10_min_avance;Tabata Cardio brûle graisse Maison 10 min;10 min;tabata;Avancé;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_15_min_avance;Tabata Cardio brûle graisse Maison 15 min;15 min;tabata;Avancé;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_20_min_avance;Tabata Cardio brûle graisse Maison 20 min;20 min;tabata;Avancé;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_25_min_avance;Tabata Cardio brûle graisse Maison 25 min;25 min;tabata;Avancé;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_30_min_avance;Tabata Cardio brûle graisse Maison 30 min;30 min;tabata;Avancé;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_45_min_avance;Tabata Cardio brûle graisse Maison 45 min;45 min;tabata;Avancé;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_10_min_avance;Tabata Cardio brûle graisse Salle 10 min;10 min;tabata;Avancé;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_15_min_avance;Tabata Cardio brûle graisse Salle 15 min;15 min;tabata;Avancé;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_20_min_avance;Tabata Cardio brûle graisse Salle 20 min;20 min;tabata;Avancé;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_25_min_avance;Tabata Cardio brûle graisse Salle 25 min;25 min;tabata;Avancé;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_30_min_avance;Tabata Cardio brûle graisse Salle 30 min;30 min;tabata;Avancé;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_45_min_avance;Tabata Cardio brûle graisse Salle 45 min;45 min;tabata;Avancé;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_10_min_avance;Tabata Cardio brûle graisse Extérieur 10 min;10 min;tabata;Avancé;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_15_min_avance;Tabata Cardio brûle graisse Extérieur 15 min;15 min;tabata;Avancé;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_20_min_avance;Tabata Cardio brûle graisse Extérieur 20 min;20 min;tabata;Avancé;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_25_min_avance;Tabata Cardio brûle graisse Extérieur 25 min;25 min;tabata;Avancé;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_30_min_avance;Tabata Cardio brûle graisse Extérieur 30 min;30 min;tabata;Avancé;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_45_min_avance;Tabata Cardio brûle graisse Extérieur 45 min;45 min;tabata;Avancé;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_10_min_avance;Tabata Cardio brûle graisse Coach 10 min;10 min;tabata;Avancé;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_15_min_avance;Tabata Cardio brûle graisse Coach 15 min;15 min;tabata;Avancé;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_20_min_avance;Tabata Cardio brûle graisse Coach 20 min;20 min;tabata;Avancé;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_25_min_avance;Tabata Cardio brûle graisse Coach 25 min;25 min;tabata;Avancé;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_30_min_avance;Tabata Cardio brûle graisse Coach 30 min;30 min;tabata;Avancé;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_45_min_avance;Tabata Cardio brûle graisse Coach 45 min;45 min;tabata;Avancé;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_10_min_expert;Tabata Cardio brûle graisse Solo 10 min;10 min;tabata;Expert;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_15_min_expert;Tabata Cardio brûle graisse Solo 15 min;15 min;tabata;Expert;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_20_min_expert;Tabata Cardio brûle graisse Solo 20 min;20 min;tabata;Expert;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_25_min_expert;Tabata Cardio brûle graisse Solo 25 min;25 min;tabata;Expert;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_30_min_expert;Tabata Cardio brûle graisse Solo 30 min;30 min;tabata;Expert;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_solo_45_min_expert;Tabata Cardio brûle graisse Solo 45 min;45 min;tabata;Expert;Solo;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_10_min_expert;Tabata Cardio brûle graisse Groupe 10 min;10 min;tabata;Expert;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_15_min_expert;Tabata Cardio brûle graisse Groupe 15 min;15 min;tabata;Expert;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_20_min_expert;Tabata Cardio brûle graisse Groupe 20 min;20 min;tabata;Expert;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_25_min_expert;Tabata Cardio brûle graisse Groupe 25 min;25 min;tabata;Expert;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_30_min_expert;Tabata Cardio brûle graisse Groupe 30 min;30 min;tabata;Expert;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_groupe_45_min_expert;Tabata Cardio brûle graisse Groupe 45 min;45 min;tabata;Expert;Groupe;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_10_min_expert;Tabata Cardio brûle graisse Maison 10 min;10 min;tabata;Expert;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_15_min_expert;Tabata Cardio brûle graisse Maison 15 min;15 min;tabata;Expert;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_20_min_expert;Tabata Cardio brûle graisse Maison 20 min;20 min;tabata;Expert;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_25_min_expert;Tabata Cardio brûle graisse Maison 25 min;25 min;tabata;Expert;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_30_min_expert;Tabata Cardio brûle graisse Maison 30 min;30 min;tabata;Expert;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_maison_45_min_expert;Tabata Cardio brûle graisse Maison 45 min;45 min;tabata;Expert;Maison;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_10_min_expert;Tabata Cardio brûle graisse Salle 10 min;10 min;tabata;Expert;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_15_min_expert;Tabata Cardio brûle graisse Salle 15 min;15 min;tabata;Expert;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_20_min_expert;Tabata Cardio brûle graisse Salle 20 min;20 min;tabata;Expert;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_25_min_expert;Tabata Cardio brûle graisse Salle 25 min;25 min;tabata;Expert;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_30_min_expert;Tabata Cardio brûle graisse Salle 30 min;30 min;tabata;Expert;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_salle_45_min_expert;Tabata Cardio brûle graisse Salle 45 min;45 min;tabata;Expert;Salle;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_10_min_expert;Tabata Cardio brûle graisse Extérieur 10 min;10 min;tabata;Expert;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_15_min_expert;Tabata Cardio brûle graisse Extérieur 15 min;15 min;tabata;Expert;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_20_min_expert;Tabata Cardio brûle graisse Extérieur 20 min;20 min;tabata;Expert;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_25_min_expert;Tabata Cardio brûle graisse Extérieur 25 min;25 min;tabata;Expert;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_30_min_expert;Tabata Cardio brûle graisse Extérieur 30 min;30 min;tabata;Expert;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_exterieur_45_min_expert;Tabata Cardio brûle graisse Extérieur 45 min;45 min;tabata;Expert;Extérieur;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_10_min_expert;Tabata Cardio brûle graisse Coach 10 min;10 min;tabata;Expert;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_15_min_expert;Tabata Cardio brûle graisse Coach 15 min;15 min;tabata;Expert;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_20_min_expert;Tabata Cardio brûle graisse Coach 20 min;20 min;tabata;Expert;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_25_min_expert;Tabata Cardio brûle graisse Coach 25 min;25 min;tabata;Expert;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_30_min_expert;Tabata Cardio brûle graisse Coach 30 min;30 min;tabata;Expert;Coach;Cardio brûle graisse;terrain hardcore
tabata_cardio_brule_graisse_coach_45_min_expert;Tabata Cardio brûle graisse Coach 45 min;45 min;tabata;Expert;Coach;Cardio brûle graisse;terrain hardcore
tabata_hyrox_solo_10_min_debutant;Tabata Hyrox Solo 10 min;10 min;tabata;Débutant;Solo;Hyrox;terrain hardcore
tabata_hyrox_solo_15_min_debutant;Tabata Hyrox Solo 15 min;15 min;tabata;Débutant;Solo;Hyrox;terrain hardcore
tabata_hyrox_solo_20_min_debutant;Tabata Hyrox Solo 20 min;20 min;tabata;Débutant;Solo;Hyrox;terrain hardcore
tabata_hyrox_solo_25_min_debutant;Tabata Hyrox Solo 25 min;25 min;tabata;Débutant;Solo;Hyrox;terrain hardcore
tabata_hyrox_solo_30_min_debutant;Tabata Hyrox Solo 30 min;30 min;tabata;Débutant;Solo;Hyrox;terrain hardcore
tabata_hyrox_solo_45_min_debutant;Tabata Hyrox Solo 45 min;45 min;tabata;Débutant;Solo;Hyrox;terrain hardcore
tabata_hyrox_groupe_10_min_debutant;Tabata Hyrox Groupe 10 min;10 min;tabata;Débutant;Groupe;Hyrox;terrain hardcore
tabata_hyrox_groupe_15_min_debutant;Tabata Hyrox Groupe 15 min;15 min;tabata;Débutant;Groupe;Hyrox;terrain hardcore
tabata_hyrox_groupe_20_min_debutant;Tabata Hyrox Groupe 20 min;20 min;tabata;Débutant;Groupe;Hyrox;terrain hardcore
