id;nom;categorie;style;niveau;photo;avatar_posture;consigne
EX1462;Back squat;Jambes / Fessiers;poids_du_corps;Actif;assets/photos/legs/legs_back_squat_actif_poids_du_corps.jpg;assets/avatar_exercices/legs/legs_back_squat_actif_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1463;Back squat;Jambes / Fessiers;crossfit;Actif;assets/photos/legs/legs_back_squat_actif_crossfit.jpg;assets/avatar_exercices/legs/legs_back_squat_actif_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1464;Back squat;Jambes / Fessiers;crosstraining;Actif;assets/photos/legs/legs_back_squat_actif_crosstraining.jpg;assets/avatar_exercices/legs/legs_back_squat_actif_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1465;Back squat;Jambes / Fessiers;hiit;Actif;assets/photos/legs/legs_back_squat_actif_hiit.jpg;assets/avatar_exercices/legs/legs_back_squat_actif_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1466;Back squat;Jambes / Fessiers;amrap;Actif;assets/photos/legs/legs_back_squat_actif_amrap.jpg;assets/avatar_exercices/legs/legs_back_squat_actif_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1467;Back squat;Jambes / Fessiers;emom;Actif;assets/photos/legs/legs_back_squat_actif_emom.jpg;assets/avatar_exercices/legs/legs_back_squat_actif_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1468;Back squat;Jambes / Fessiers;hyrox;Actif;assets/photos/legs/legs_back_squat_actif_hyrox.jpg;assets/avatar_exercices/legs/legs_back_squat_actif_hyrox_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1469;Back squat;Jambes / Fessiers;cardio;Actif;assets/photos/legs/legs_back_squat_actif_cardio.jpg;assets/avatar_exercices/legs/legs_back_squat_actif_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1470;Back squat;Jambes / Fessiers;trail;Actif;assets/photos/legs/legs_back_squat_actif_trail.jpg;assets/avatar_exercices/legs/legs_back_squat_actif_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1471;Back squat;Jambes / Fessiers;caf;Actif;assets/photos/legs/legs_back_squat_actif_caf.jpg;assets/avatar_exercices/legs/legs_back_squat_actif_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1472;Back squat;Jambes / Fessiers;remise_forme;Actif;assets/photos/legs/legs_back_squat_actif_remise_forme.jpg;assets/avatar_exercices/legs/legs_back_squat_actif_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1473;Back squat;Jambes / Fessiers;musculation;Confirmé;assets/photos/legs/legs_back_squat_confirme_musculation.jpg;assets/avatar_exercices/legs/legs_back_squat_confirme_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1474;Back squat;Jambes / Fessiers;poids_du_corps;Confirmé;assets/photos/legs/legs_back_squat_confirme_poids_du_corps.jpg;assets/avatar_exercices/legs/legs_back_squat_confirme_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1475;Back squat;Jambes / Fessiers;crossfit;Confirmé;assets/photos/legs/legs_back_squat_confirme_crossfit.jpg;assets/avatar_exercices/legs/legs_back_squat_confirme_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1476;Back squat;Jambes / Fessiers;crosstraining;Confirmé;assets/photos/legs/legs_back_squat_confirme_crosstraining.jpg;assets/avatar_exercices/legs/legs_back_squat_confirme_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1477;Back squat;Jambes / Fessiers;hiit;Confirmé;assets/photos/legs/legs_back_squat_confirme_hiit.jpg;assets/avatar_exercices/legs/legs_back_squat_confirme_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1478;Back squat;Jambes / Fessiers;amrap;Confirmé;assets/photos/legs/legs_back_squat_confirme_amrap.jpg;assets/avatar_exercices/legs/legs_back_squat_confirme_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1479;Back squat;Jambes / Fessiers;emom;Confirmé;assets/photos/legs/legs_back_squat_confirme_emom.jpg;assets/avatar_exercices/legs/legs_back_squat_confirme_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1480;Back squat;Jambes / Fessiers;hyrox;Confirmé;assets/photos/legs/legs_back_squat_confirme_hyrox.jpg;assets/avatar_exercices/legs/legs_back_squat_confirme_hyrox_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1481;Back squat;Jambes / Fessiers;cardio;Confirmé;assets/photos/legs/legs_back_squat_confirme_cardio.jpg;assets/avatar_exercices/legs/legs_back_squat_confirme_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1482;Back squat;Jambes / Fessiers;trail;Confirmé;assets/photos/legs/legs_back_squat_confirme_trail.jpg;assets/avatar_exercices/legs/legs_back_squat_confirme_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1483;Back squat;Jambes / Fessiers;caf;Confirmé;assets/photos/legs/legs_back_squat_confirme_caf.jpg;assets/avatar_exercices/legs/legs_back_squat_confirme_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1484;Back squat;Jambes / Fessiers;remise_forme;Confirmé;assets/photos/legs/legs_back_squat_confirme_remise_forme.jpg;assets/avatar_exercices/legs/legs_back_squat_confirme_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1485;Back squat;Jambes / Fessiers;musculation;Athlète FAFATRAINING;assets/photos/legs/legs_back_squat_athlete_musculation.jpg;assets/avatar_exercices/legs/legs_back_squat_athlete_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1486;Back squat;Jambes / Fessiers;poids_du_corps;Athlète FAFATRAINING;assets/photos/legs/legs_back_squat_athlete_poids_du_corps.jpg;assets/avatar_exercices/legs/legs_back_squat_athlete_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1487;Back squat;Jambes / Fessiers;crossfit;Athlète FAFATRAINING;assets/photos/legs/legs_back_squat_athlete_crossfit.jpg;assets/avatar_exercices/legs/legs_back_squat_athlete_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1488;Back squat;Jambes / Fessiers;crosstraining;Athlète FAFATRAINING;assets/photos/legs/legs_back_squat_athlete_crosstraining.jpg;assets/avatar_exercices/legs/legs_back_squat_athlete_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1489;Back squat;Jambes / Fessiers;hiit;Athlète FAFATRAINING;assets/photos/legs/legs_back_squat_athlete_hiit.jpg;assets/avatar_exercices/legs/legs_back_squat_athlete_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1490;Back squat;Jambes / Fessiers;amrap;Athlète FAFATRAINING;assets/photos/legs/legs_back_squat_athlete_amrap.jpg;assets/avatar_exercices/legs/legs_back_squat_athlete_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1491;Back squat;Jambes / Fessiers;emom;Athlète FAFATRAINING;assets/photos/legs/legs_back_squat_athlete_emom.jpg;assets/avatar_exercices/legs/legs_back_squat_athlete_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1492;Back squat;Jambes / Fessiers;hyrox;Athlète FAFATRAINING;assets/photos/legs/legs_back_squat_athlete_hyrox.jpg;assets/avatar_exercices/legs/legs_back_squat_athlete_hyrox_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1493;Back squat;Jambes / Fessiers;cardio;Athlète FAFATRAINING;assets/photos/legs/legs_back_squat_athlete_cardio.jpg;assets/avatar_exercices/legs/legs_back_squat_athlete_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1494;Back squat;Jambes / Fessiers;trail;Athlète FAFATRAINING;assets/photos/legs/legs_back_squat_athlete_trail.jpg;assets/avatar_exercices/legs/legs_back_squat_athlete_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1495;Back squat;Jambes / Fessiers;caf;Athlète FAFATRAINING;assets/photos/legs/legs_back_squat_athlete_caf.jpg;assets/avatar_exercices/legs/legs_back_squat_athlete_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1496;Back squat;Jambes / Fessiers;remise_forme;Athlète FAFATRAINING;assets/photos/legs/legs_back_squat_athlete_remise_forme.jpg;assets/avatar_exercices/legs/legs_back_squat_athlete_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Back squat
EX1497;Front squat;Jambes / Fessiers;musculation;Débutant;assets/photos/legs/legs_front_squat_debutant_musculation.jpg;assets/avatar_exercices/legs/legs_front_squat_debutant_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1498;Front squat;Jambes / Fessiers;poids_du_corps;Débutant;assets/photos/legs/legs_front_squat_debutant_poids_du_corps.jpg;assets/avatar_exercices/legs/legs_front_squat_debutant_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1499;Front squat;Jambes / Fessiers;crossfit;Débutant;assets/photos/legs/legs_front_squat_debutant_crossfit.jpg;assets/avatar_exercices/legs/legs_front_squat_debutant_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1500;Front squat;Jambes / Fessiers;crosstraining;Débutant;assets/photos/legs/legs_front_squat_debutant_crosstraining.jpg;assets/avatar_exercices/legs/legs_front_squat_debutant_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1501;Front squat;Jambes / Fessiers;hiit;Débutant;assets/photos/legs/legs_front_squat_debutant_hiit.jpg;assets/avatar_exercices/legs/legs_front_squat_debutant_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1502;Front squat;Jambes / Fessiers;amrap;Débutant;assets/photos/legs/legs_front_squat_debutant_amrap.jpg;assets/avatar_exercices/legs/legs_front_squat_debutant_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1503;Front squat;Jambes / Fessiers;emom;Débutant;assets/photos/legs/legs_front_squat_debutant_emom.jpg;assets/avatar_exercices/legs/legs_front_squat_debutant_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1504;Front squat;Jambes / Fessiers;hyrox;Débutant;assets/photos/legs/legs_front_squat_debutant_hyrox.jpg;assets/avatar_exercices/legs/legs_front_squat_debutant_hyrox_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1505;Front squat;Jambes / Fessiers;cardio;Débutant;assets/photos/legs/legs_front_squat_debutant_cardio.jpg;assets/avatar_exercices/legs/legs_front_squat_debutant_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1506;Front squat;Jambes / Fessiers;trail;Débutant;assets/photos/legs/legs_front_squat_debutant_trail.jpg;assets/avatar_exercices/legs/legs_front_squat_debutant_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1507;Front squat;Jambes / Fessiers;caf;Débutant;assets/photos/legs/legs_front_squat_debutant_caf.jpg;assets/avatar_exercices/legs/legs_front_squat_debutant_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1508;Front squat;Jambes / Fessiers;remise_forme;Débutant;assets/photos/legs/legs_front_squat_debutant_remise_forme.jpg;assets/avatar_exercices/legs/legs_front_squat_debutant_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1509;Front squat;Jambes / Fessiers;musculation;Actif;assets/photos/legs/legs_front_squat_actif_musculation.jpg;assets/avatar_exercices/legs/legs_front_squat_actif_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1510;Front squat;Jambes / Fessiers;poids_du_corps;Actif;assets/photos/legs/legs_front_squat_actif_poids_du_corps.jpg;assets/avatar_exercices/legs/legs_front_squat_actif_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1511;Front squat;Jambes / Fessiers;crossfit;Actif;assets/photos/legs/legs_front_squat_actif_crossfit.jpg;assets/avatar_exercices/legs/legs_front_squat_actif_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1512;Front squat;Jambes / Fessiers;crosstraining;Actif;assets/photos/legs/legs_front_squat_actif_crosstraining.jpg;assets/avatar_exercices/legs/legs_front_squat_actif_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1513;Front squat;Jambes / Fessiers;hiit;Actif;assets/photos/legs/legs_front_squat_actif_hiit.jpg;assets/avatar_exercices/legs/legs_front_squat_actif_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1514;Front squat;Jambes / Fessiers;amrap;Actif;assets/photos/legs/legs_front_squat_actif_amrap.jpg;assets/avatar_exercices/legs/legs_front_squat_actif_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1515;Front squat;Jambes / Fessiers;emom;Actif;assets/photos/legs/legs_front_squat_actif_emom.jpg;assets/avatar_exercices/legs/legs_front_squat_actif_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1516;Front squat;Jambes / Fessiers;hyrox;Actif;assets/photos/legs/legs_front_squat_actif_hyrox.jpg;assets/avatar_exercices/legs/legs_front_squat_actif_hyrox_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1517;Front squat;Jambes / Fessiers;cardio;Actif;assets/photos/legs/legs_front_squat_actif_cardio.jpg;assets/avatar_exercices/legs/legs_front_squat_actif_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1518;Front squat;Jambes / Fessiers;trail;Actif;assets/photos/legs/legs_front_squat_actif_trail.jpg;assets/avatar_exercices/legs/legs_front_squat_actif_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1519;Front squat;Jambes / Fessiers;caf;Actif;assets/photos/legs/legs_front_squat_actif_caf.jpg;assets/avatar_exercices/legs/legs_front_squat_actif_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1520;Front squat;Jambes / Fessiers;remise_forme;Actif;assets/photos/legs/legs_front_squat_actif_remise_forme.jpg;assets/avatar_exercices/legs/legs_front_squat_actif_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1521;Front squat;Jambes / Fessiers;musculation;Confirmé;assets/photos/legs/legs_front_squat_confirme_musculation.jpg;assets/avatar_exercices/legs/legs_front_squat_confirme_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1522;Front squat;Jambes / Fessiers;poids_du_corps;Confirmé;assets/photos/legs/legs_front_squat_confirme_poids_du_corps.jpg;assets/avatar_exercices/legs/legs_front_squat_confirme_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1523;Front squat;Jambes / Fessiers;crossfit;Confirmé;assets/photos/legs/legs_front_squat_confirme_crossfit.jpg;assets/avatar_exercices/legs/legs_front_squat_confirme_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
EX1524;Front squat;Jambes / Fessiers;crosstraining;Confirmé;assets/photos/legs/legs_front_squat_confirme_crosstraining.jpg;assets/avatar_exercices/legs/legs_front_squat_confirme_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Front squat
